msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
UXId+O+07H09g+C/u8yuwUEwe5GrSMOY1/wNtornb7Q=,41,30,149,149,1,20170318,20170418,0
j69M4hHObRwOH08QBrLIyadWjjUbKQO7GKc7IrS6Jdo=,41,30,129,129,1,20151130,20190802,0
2tCHZTZf0oJ0uuFCFCXxaitatG9r0GLcQgihNRHhk7g=,32,410,1788,1788,0,20160710,20170827,0
hkdqsJbUPiqPPdcGjfU4HTx4YVZwPRAkQKxFvrrt24E=,38,30,149,149,0,20170311,20170410,0
MpD9EwNMRZuofo/HBFxKfr5H1Hbe+UR9jBXo+l7ZRqc=,41,30,99,99,1,20170312,20170411,0
0KIyVZU4gRIj9wMPFtDvzPJYNwn/8242D6t7FqiaB0M=,41,30,99,99,1,20170320,20170420,0
IxuxZDL4noZlpHtN3iRxTNEFDYebXaRtJY8pZLazKi4=,36,30,180,180,1,20170310,20170409,0
gSX0+ucKPlj5FAy+l5Y7y2ApxsPS+FaGR3HipVheqv8=,39,30,149,149,1,20170331,20170515,0
IApsF+Jsjm0TDsVuasij5o1CbMqxbk1qY8QD394y6+M=,38,30,149,149,0,20170304,20170403,0
G3FUf+csd4UfReihyaln8CHJtiAie9y0dwm13Xfyios=,41,30,99,99,1,20170321,20170422,0
88fLEgC6tkCoxO567Kok1n+t52E1rgCs44Ga7tUzOV0=,32,195,894,894,0,20161224,20170710,0
DF5RdEkPlm1vao7i5Nl7lH5XOvR+ltwzq9sQXA6uzTY=,38,90,477,477,0,20170204,20170505,0
cu5Rqg7cLNoxGGuFG11fFvX6gfSQvO6iL9jHztlce2s=,41,30,100,100,1,20170305,20170405,0
I1vCxZ0wYD61vYdPO+mfBtM9E18PDUMFTRvW0N+VNGE=,41,30,129,129,1,20170315,20170415,0
x2rD0Dek+CVazB+hMsJkLeW3tAZ/AaVf++sNn3YuBzo=,41,30,99,99,1,20170228,20170530,0
74l1Ad2nezJU2LpPTe3GEExRg8m1WH9Es+KpPU2MNi8=,41,30,99,99,1,20170228,20170403,0
Nfe6kn9kzpp5p7zhX/fHc5xqzf/4c6K4uDoo36c6oeE=,41,30,99,99,1,20170323,20170423,0
3dY1QWyW+fc1fdRAkkG41B9spBAaJ+RVVsZu56F5tSU=,41,30,149,149,1,20150420,20170618,1
FNvftcn4WxZnFjgTJz8KO62mG66Xg68LHyZsa539FyE=,41,30,149,149,1,20151114,20170416,0
IxqQ7x1gD0L4P9z1lX+oDdgaLIIi3ux4hyAP5tihN6c=,41,30,149,149,1,20150924,20180726,0
dx/bd5DOc+kEiqSp9+wSLpj7HZ1fEDJVeWVP6ZweDOs=,16,410,1788,1788,0,20170326,20180510,0
8SCKnaQlbHwX3k0HSUMtzchU7TBn9/k1Xes5vkTi3uE=,32,180,536,536,0,20170205,20170807,0
LRPbVCxpa081nndfMMP3mtJCoqajn2x64LDBG7u0Ijw=,32,395,1599,1599,0,20160229,20170422,0
HOmYzvMzML9K2rczabtt7AG6vmaoS6jGmxFoB+mVXbs=,39,30,149,149,1,20170331,20170519,0
MFteHQtoqqoTLrGbFgqXFXVnyCe6jVJlcCifDAtRLKA=,32,360,1200,1200,0,20170306,20180306,0
BN2V8sCsCBQPTC/MVAXJRkk0R6fPwDvNNimXsTsPHtU=,37,30,149,149,1,20170310,20170409,0
Nm2o+VkPbLc0bwxJQGK/Xnrut6eRQNFWiKhyKnrCcoU=,22,395,1599,1599,0,20170217,20180519,0
epFGrj5bBReEbXrBK0cu61l9MO31XaecHLaHaEvXGYQ=,39,30,149,149,1,20170331,20170519,0
XhqlC7+5sS57ZJwnliEWLqdApUlHH+jKQPqQEoHb4dk=,30,30,129,129,1,20170328,20170427,0
yToWIkFRy8gdYm335byiv7nMWvlFr/oSPluGUiY0kUI=,41,30,100,100,1,20170306,20170405,0
z4HdA5MkgAdTqU0xSA+fa6F77aEiFMCNYfDDuCqT74Y=,37,30,149,149,1,20170312,20170411,0
RBKDGoU1e8fLJjIkgLQhut/HkYPpWyAs32ahRz385LM=,41,30,149,149,1,20170320,20170320,1
Cpt7+LYIFzyAQzW4zdzzgWWVLaW06OK9mVpnqBaZPMY=,22,410,1788,1788,0,20161114,20180101,0
7gSID1OZuqJyQjJQPwZ2jSffjkUuM3BE+MEtxSW2fgw=,41,30,149,149,1,20170305,20170404,0
BsBPKu4yOnXptPOiTQiXsR9VpUE6q0r7XbJVtnSL+/s=,41,30,149,149,1,20170303,20170403,0
cbO+Gzti7K0Ioe3EuDbPoyLn4zAESXR9bf+ODXho3gU=,39,30,149,149,1,20170228,20170415,0
MZOj42hyXsNrGxgAWBCETTpnL+0ut+GhAS5F4RMfCoY=,41,30,99,99,1,20170318,20170418,0
LdcBQ1CJL4+tJcKthl8pmRMxFgVrVxVS5vYf343GKVI=,34,30,149,149,1,20170331,20170430,0
Qx4p9ck/kaLUmnrREGh7dpUeGK02qdZTqPvKrlkMqQ0=,41,30,99,99,1,20170314,20170414,0
WptkHw3gR8p5v4XQeL/RIkeIDfqnyWPfmPE2kipXhe8=,28,30,150,150,0,20170331,20170502,0
pj9+YNPB23cvs2SMLVN9wXdN4+VwSYkmICcgl/6X72Y=,41,30,149,149,1,20170318,20170418,0
ct3XIOKkpO5Auxa6bAUW0QZfwVAytDz3DQYUAH72s+E=,41,30,99,99,1,20170326,20170426,0
u19ChhFr9ckjjwdImCyGEpJYwqbEassqUKXQMIgNbRw=,41,30,99,99,1,20170322,20170422,0
Nk365fk92RnbLoBGp4pCPDhCN8/aSBSCYoNTGJ1nszA=,41,30,99,99,1,20170307,20170408,0
xHV5okgerFBelds6Hxu7VKnk/MkQOngSLdJWr6D1/wo=,41,30,149,119,1,20150422,20170719,0
U/2JbjvEIYRfCI9Lmd+ClnAVPh4ronKd406jygOoKcI=,41,30,149,149,1,20170310,20170410,0
Vmg6FsJp9sjmnDeITx+D81ikeAJ6vUtyZltl9zuBAK8=,39,30,149,149,1,20170228,20170421,0
rewM6u+FwRFkgdPM1AshrHxiJOoCzfkkbotsJvh1TBk=,41,30,99,99,1,20170320,20170420,0
hozXh5DIx9Tej5ECC6wvQlzr92jRu2oXbHypfrC3ZOU=,41,30,99,99,1,20170306,20170406,0
gN/pmo0MePxHucz3K+aJwEgxFxuiq5ImUn95kDlGEi4=,41,30,99,99,1,20170324,20170424,0
rUXV6aWC7erJiEYrFnzzA80w/4RnQmvP7j+Z9Fpxum0=,39,30,149,149,1,20170228,20170416,0
Vs7XNCbfyxFbhXx7t1xEiywRRUvNxMrQfWj6+yZW7Uk=,41,30,149,149,1,20170323,20170423,0
PO3A7d2GTF0+f61U0QhZAFFaLkeu05VGqmWw3kQN5Z0=,15,90,300,300,0,20170216,20170520,0
1cAGusDaNAbWlVe2ssLZg2CbNtUwv21fAKN3F6bnrpU=,32,410,1788,1788,0,20161006,20171126,0
T5OMjWAF1kNGg8MVVesL62hEPPw4BHUR5C7JqsQJD4A=,41,30,99,99,1,20170326,20170426,0
WeemG9oo3f2nOAgFUy5Sp4np2ol/CFcBYR9USVXAdxY=,41,30,99,99,1,20170322,20170422,0
/shk811hmTGuVu7oTIZ5aQsuhUNMkacmIqbYmjFZAlw=,41,30,149,149,1,20170320,20170420,0
t/BA9hwnqP0aAxG+R5qLIUaVeGzv0CnGRpMYb/wQF48=,41,30,99,99,1,20170303,20170403,0
mpoPEHQFbF9CIL85L3aZZ17J6LHWQ04ls7lcSMTPzwI=,38,365,1299,1299,0,20161102,20171224,0
rhk7UKdgKOsOmsHycvZUieg/v8ato/fAxJJ6Iz151L8=,41,30,99,99,1,20170317,20170417,0
ssmjcTOOP4B623tb7VW0C/HWdlJ4kwEn8j4e5x08l8Q=,39,30,149,149,1,20170228,20170421,0
a0GpRaeZPT1WBR6TEfID1fSE2Z+wZxo+PT3s2jyyYyA=,41,30,149,149,1,20151103,20170503,0
En6usKSxrUvqj5h1nitGRB4PD5wgyKn7M26ms/8bikk=,38,410,1788,1788,0,20161201,20180118,0
OZ/vnCOQM6ctuYdUtHVe5MLoxaXCHb1ewZ/d9XmgErE=,34,30,149,149,1,20170331,20170430,0
g79Try7r7FSzwasZu0hgd4oGBfZwkHZz1UIAUgmBm+A=,36,30,180,180,0,20170328,20170427,0
84UjdVHIr4QflLeHEwV4U+VObXhWRSxvM5mBrFPLel0=,35,7,0,0,0,20170220,20180410,0
YBseEZvzG8ICqw0fmX5nj/0zfwMSRXioq4CXKsONDNY=,30,30,149,149,1,20170314,20170413,0
SfTCFb5K9bLFWr1qAJUsh7TEJDWuEeoXfX131rmPKQ0=,37,30,149,149,1,20170301,20170331,0
H6DlIKR+wrKioDCMFMDUseAPzbMC8juLyT8kno017mM=,41,30,149,149,1,20170327,20170427,0
d8rQwDtkl6nWGBy4wDwAVxQbZPUOZmTXubFRUvZf8YE=,30,30,100,100,1,20170305,20170411,0
XSjC3tFTx1ErqidO2qHMFFAXpOZosqICbnpSIMZBhKE=,39,30,149,149,1,20170228,20170403,0
7oP5PjMXeAUeX+U9IXyHB1b4mxGoB5Q6pbZ0udraAmc=,39,30,149,149,1,20170331,20170522,0
VjmDUXO3tpDjGEVT4+qilT7jedp9yidgiOIRBNsS/44=,38,90,477,477,0,20170306,20170604,0
h4Wa+30cSnxt7GeSl+e4fcEQaAw9ClSkclreiPm/rkE=,38,195,894,894,0,20170301,20170914,0
cVDI2mvxbgp2EGqkp3FPT7cZIGhm2fNXjZDPno86cQ4=,39,30,149,149,1,20170318,20170430,1
ukpgYRmFVkOb990V955gRRFCcaAzDPuhX4mfLvwo9MM=,41,30,99,99,1,20170314,20170414,0
Y5F5WKCNVVHPmsoz6ROkprKl4h7kIKBCafjdTZ4LfxQ=,39,30,149,149,1,20170331,20170504,0
I/EPbTAJHXy3kegekuK1cYsbuUfse+EVqmhy6pz//Bc=,32,410,1788,1788,0,20160715,20170829,0
dPxlngaDmIzKfKrMn4xpFIo3CqpKsofmT7ADvPUUegE=,38,30,149,149,0,20170308,20170407,0
whGK9QYMhtGWC33cCI/SC0zJ7ASfn+NwfHu3zObSwqU=,27,30,149,149,1,20170314,20170413,0
0F5ERIbz0WXEmf2B4+D3GEeTAZrrabnRLd84vs+lOGM=,22,410,1788,1788,0,20160827,20171019,0
NnP85K2zE/GR1RVCKn6I8NGDynMTCWzw5F5olGOkeRQ=,38,30,149,149,0,20170303,20170402,0
o1iSX0Hi2KwCtksexECGlnHF5AvXiIcpNNNcC3N42kY=,41,30,129,129,1,20170211,20170514,0
dTf6XOIboUFCIHkNVdWvBdIgX1iEXfM+/Z1WLrb1FWM=,41,30,149,149,1,20170308,20170408,0
tgiLPehrNPI0kNqT7nifZ781BhjuUOMUTqq0sVAPINg=,41,30,99,99,1,20170308,20170408,0
Gu9+m/OVQBN8cMQPtFqh8vmddGUqnfOL48AfswI27NY=,32,400,1599,1599,0,20160727,20170831,0
Iz/Izx9JBdEVl+ONstaPBcrFlTCT7W9t7qRhFbHMgM8=,38,30,149,149,0,20170306,20170405,0
+f+QcmGS+DDmK7vyREaSV9TmU/y4cdx0tqhYAXix07o=,34,30,149,149,1,20170331,20170430,0
bqrV6211EBPJwHwWmM7XCMPNKIya6nD7vDu9dxQoOnM=,29,30,180,180,1,20170327,20170427,0
EneBZccsAHr4r52tD6oLIm68qgTDv9OuM55C5ZtMNCs=,36,30,180,180,1,20170307,20170406,0
OtLAeM+cT1yzf6rkm6InSfhrO0xaraXY2K7nRZVaR3s=,41,30,149,149,1,20170314,20170415,0
TkZ4gJCGYFPdngd9KB3f31ScdDZhghkv9xTyXBxkMGg=,41,30,149,149,1,20150514,20180508,0
Pz/FfZn/GdfRoHHEw4H2N60rga8syCQcfxncX+qGrks=,41,30,129,129,1,20170105,20170905,0
YayeL+hz83oFVYwQgnMNh7baDk9YAbfZyQ2ZIEMVq4I=,32,410,1788,1788,0,20170207,20180324,0
oZ/djUCGxnfHg8cxogbn96CqRrJQ4CxIkuYfOvXaTy0=,32,180,536,536,0,20170306,20170902,0
F89lAlJYiAPkrBN/n4dgRizQgQW1cJvL0qWj7SOOkPo=,38,410,1788,1788,0,20170104,20180218,0
32gBvhms87RmYHTo9RVowoVRqbiA819LJBDT9u23d1Q=,40,30,149,149,1,20170304,20170406,0
EQCF6PVuLDCONply9qGpgDOc47FgXsLPuszO3Gl3Iq8=,39,30,149,149,1,20170228,20170422,0
t+A4JkkvEbiu87BNi0qhEp/rbaKvJJ/MaAhVmAQuE0Y=,41,30,99,99,1,20170302,20170402,0
wvb0bsR4LK6Ytj5Q/DbBxxsEne5eVY99SIOR046u1uM=,41,30,149,149,1,20170312,20170412,0
+A8ZD6GM8TqC2z4EBUsE+Er0W92JbqHV6rGSuRg77DA=,38,410,1788,1788,0,20160828,20171012,0
cjF/PfMD1JFCy5y3k9JQn57k4h5eQuyEqNfx6t6ouEM=,41,30,99,99,1,20170331,20170430,0
jNI2zakJGnsR+J2r2a3wea5WdRS5YN2BsuoPk5kF+YY=,39,30,149,149,1,20170331,20170430,0
KCU5hxbmD3e407awu251fRBiu9Ccue5VdO0ORS2yAOE=,41,30,99,99,1,20170331,20170430,0
Pwv/byfgduvCyZReImxDVGmgQ8EmveGP3OKbXbHc8Es=,39,30,149,149,1,20170331,20170523,0
YUhXkww9UyuCoBd3DTnuRTA/bni08+z3UTOtycc1GKo=,41,30,99,99,1,20170317,20170417,0
QlWlE/DRkyaB2hb2DaZ6Ysd67TyCvFQmTB40wX6NDTE=,39,30,149,149,1,20170228,20170407,0
lCn2WtKmbRtFxFzsbX8IiXExCGSilhLiY6DWW2TDs40=,15,180,600,600,0,20170129,20170731,0
uDUHYcOLNWv355wFb/gQDiLVgHJcDkvKc6fj2n8WPvk=,17,120,0,0,0,20170307,20170310,0
m3LdkWFAwdER13xS7/ETn3W+BbwVmvcfYnMa7+VQC90=,40,30,149,149,1,20170303,20170402,0
Z4z5Bws4zbbSQPnZCfuW+XiYUyXYvYhMs4Y1MgaT/2A=,38,30,149,149,0,20170313,20170412,0
a5lEHmERpYWZZ2RMHC1V+xSABnvpxF6OxPAdwdGW8Is=,41,0,0,129,1,20150510,20170809,0
neyFvhbzESvwjFBY8uUY9s0pKsguVniXrs4ZnBD1648=,39,30,149,149,1,20170331,20170501,0
KYWvYFXU/ltmhxouLCDE5iCRR9xl+99PUvDfLIIyWAE=,41,30,99,99,1,20170312,20170412,0
7eArGm1ESwKhzP6bIAQfb7dvviR418K2oBqcW27NSAU=,41,30,99,99,1,20170321,20170421,0
yhJN+olG0LLbFMmCQOHeWWKrC8aqWSouSeldaWuPHTA=,41,30,99,99,1,20170326,20170426,0
SnMXesYFEMEPdqZiKTQ5yN/PJyEtNB8Gvf2C7yXcOos=,39,30,149,149,1,20170228,20170405,0
3MzsfaRokoj/Y6RAWdADcgJ3hWnXjg1ElJ33+DQx0UI=,41,30,129,129,1,20151125,20170626,0
uI+JUy+bt3uzIXzXWxyrRNpXOR0eHmrK2FtA17vbHto=,41,30,99,99,1,20170322,20170422,0
/wI9kmzAbAHE1FBKvVNDa6L6AW0pEukIWGBVPn0JcnE=,21,30,149,149,1,20170331,20170531,0
PQEG+JDYirMzr7Xg3Xa20etQPqcF/8sSBQxDQKurUyE=,41,30,99,99,1,20170329,20170430,0
oEdGf8YqZvUh0rnAcOYtwEMq/3ARssgvbMw5I6ZrLQk=,22,410,1788,1788,0,20170225,20180414,0
7t9ntzY6LJ7G7+ZYfglPr/kYMN70l8ZAZtclYfrTwbQ=,41,30,149,149,1,20170323,20170423,0
FfBILKvnRsU+dx3/JrrBBW2Y2HqO63/Bw3oCfBJyxTk=,41,30,129,129,1,20170309,20170410,0
K7LQw/q4nyhbp8gT5OR3sRiLDEiw8ewJP64q+xUNluU=,41,30,99,99,1,20170218,20170418,0
cY3jISJ922ux76MLMOb6ZGtaLMqYWXuh7iEH4wV82J8=,38,410,1788,1788,0,20160228,20170413,0
JbvwgH07ZZwIF0y87O+oTnJk8f6qjzUL1vAkDub+7pw=,34,30,149,149,1,20170331,20170430,0
yUgMQi446s+sX15ILhwIxTOvOS9yMuRN9pv2X1mlo6k=,41,30,99,99,1,20170303,20170403,0
+mxXfhL7DtGrVqgNA3y+DAqTV4mZu88Fk8woMiWqcJs=,41,30,129,129,1,20170302,20170402,0
5tuFISFb9W4QyHn2lYd9LgFUozrf9+7cQH0nRbrWTQw=,39,30,149,149,1,20170228,20170425,0
Sq084dHsKiitUknhpXSg759QdNkOtlruecCYJkRIupw=,38,30,149,149,0,20170313,20170413,0
HW0OB0s5jZyub0j5Ya1adTsOCQlUPLXr/omw3ETkM3w=,41,30,99,99,1,20170317,20170417,0
VnSunVfbtn6m8nKmZFhnBnBsO+Q6/hJWCPUa36ndB3M=,35,7,0,0,0,20170220,20170516,0
uWgHwx8+kdtspKBkN8D4jwwnxYEDGD5lys8//82t6Pc=,36,30,180,180,0,20170307,20170406,0
WEmbYbckiXtTZYGD37rVmOtLoGnE19mSppvBuOcNzyc=,41,30,99,99,1,20170331,20170430,0
kBmcRkqOti4/3Rw1SoDo0DdgQmRAKoHDkUBHC9VBYOQ=,39,30,149,149,1,20170331,20170520,0
7Rwc25ukW/itfI9XPp+VDj5O2EvoorD3hxEQmYU78vQ=,41,30,99,99,1,20170324,20170424,0
Af5dHaOGchq+TxSSVPF207XxhdaUJOV1xrBWM+JNO3k=,41,30,99,99,1,20170327,20170427,0
enYaMd/3+S1AoylA7FZgzX+BKl3AncjXoXCgjdv/4DQ=,41,30,149,149,1,20170319,20170419,0
RSoqQ6dPwSEUfvU0gLC7/glLydMJTh7Ta7O/AqIPAMA=,38,30,149,149,0,20170319,20170418,0
EEK1cKOffY+3wrSdvfK/+9o+ddUWSEC/V0KxDfMwJag=,39,30,149,149,1,20170228,20170402,0
XaW7xYQ1pfEGQ5KQfyt5xtbEU9Zo5aBpYT8Si72dnNk=,40,30,149,149,1,20170303,20170402,0
Chx65eLxiu0UQQlyVUfgQE5FtXXtmYrxVOV/QhSzrlM=,32,410,1788,1788,0,20160222,20170410,0
V2f37qEpcQjOYxjYPDz6ApUnFNl6vHEjpQxJMNe5NPs=,29,30,180,180,0,20170323,20170422,0
aMopDkQs9jS5s3YZbFYZc1gWc57enBKmoc09RU3MEvY=,41,30,149,149,1,20170313,20170413,0
zDhi+Z8qquoURq5PcSfLcKD3ilVXX8hirZ80PK2VCVc=,34,30,149,149,1,20170331,20170430,0
01NcR3MaISV8nD6DKHw2GYkBkS5MvUHxV4UHZw75muA=,41,30,149,149,1,20170305,20170405,0
SPasg78rRwCkA3YjbhfrxNsZyA7HRpvnjbaFXblydck=,37,30,149,149,1,20170328,20170428,0
eu2DTOiBUQTA5F2pgkt/IfCOD9Acbr46HVx2HSQpI8Y=,41,30,149,149,1,20170320,20170420,0
owwOpkIMpq2jzk/diRqFEAnX9lhT66ORYG8pu0xc6s4=,41,30,99,99,1,20170221,20170421,0
mPGrWmi4FnTAXKFptuMPMjGUi2GRwVUBZp3ALlCpwXA=,41,30,149,149,1,20170319,20170319,1
U1uzczic1EOpGOQOp6qxlbmsoMNTkKEFX/zFW0E+GEA=,41,30,149,149,1,20170307,20170307,1
HJCTvHPjwJIamJe4i0WZKy5WlXLHdCyh8b3/VzchkJk=,41,30,99,99,1,20170327,20170427,0
M3KQZ8WuUGkUDTMQ6j9u2+LpPJFpwsVnM4cMsYIw02I=,36,30,180,180,0,20170331,20170430,0
6oahOznE8DZAS42V9aVIyOL3KuYELQWwsaRHk2dw1Xc=,38,30,149,149,0,20170310,20170409,0
/0vCVvnxycINLL0NKNSMLcg4su73akrmlHp1LDNXQpA=,41,30,100,100,1,20170323,20170423,0
Y0z+0BPtIp2TnDvhiKF873vAo73Jq2+q2ngnFpcdXl0=,41,30,149,149,1,20170319,20170419,0
DD/G10hDcepG6zbvcqw1BN5m769aEIYc9pdKx0dpeRQ=,41,30,149,149,1,20170316,20170416,0
VnNqP90S2das9nh5H6B7HNgjzFtm5IQtyY8h/ZRbvKc=,30,30,129,129,1,20170308,20170407,0
wAN+8ZZFp+KoQJFyuF3MknHRFPUuvohSivYlE4dktvs=,40,30,149,149,1,20170321,20170426,0
/eeC2P94f4TGueNa+MeWv5SL8+9qtt7BksS+I7/ieNo=,37,30,149,149,1,20170325,20170424,0
mXBEp/g76EVX1BFIpLf/gSLTSrEd9Ejczqmpii/d/Lo=,36,30,180,180,1,20170315,20170415,0
Ek9A6iDxdGqG3mdLn6OImLSOeydp2c78epC1D5vms8I=,40,30,149,149,1,20170311,20170410,0
0rCeOAi6FDdBQ6KZfMxKiQ1wNScwYCsVKFTtpQWlvEM=,41,30,99,99,1,20170301,20170401,0
7j8G+hLf+07QJTDZnluiQZ2c7vN9ROlLSVEwkOVvr4Y=,41,30,99,99,1,20170306,20170406,0
Ibom69I7DzX00dBuFmnWilaaSvRuvZTJIC4mTD5lTZA=,41,30,149,149,1,20170307,20170408,0
LBde9dVUQVKq+J11uU+i+V1x5QgMLzSzT06EHIHXGBw=,38,410,1788,1788,0,20160220,20170405,0
cJBkPRu2NF/a0gqckL/PAO0CPK1+70YhUT/V9UwXfnk=,32,410,1788,1788,0,20160613,20170728,0
kKIs87RkkXHDR1r52P6EfNTWs0HOr09n8HVdeSTrjq8=,39,30,149,149,1,20170331,20170523,0
gbwSmlTomibQLqK593KZKT7BGj9JalfdrLefzCTx/yM=,39,30,149,149,1,20170228,20170402,0
+uW2Ym6xieaIgKttZzMbQZtz0ZfYAnX3vQvRHOgvZ6o=,41,30,99,99,1,20170303,20170403,0
02iR4u9L7RP3sFCmh9E6CO8ZTuCpChdNHXcoKIrnFbQ=,41,30,99,99,1,20170306,20170406,0
GA7QAPhK58p1FEayf24RwCRJM6C31rsHDyGcmLaKM8I=,40,30,149,149,1,20170301,20170331,0
LBIxaNyl/i7p0e5bDvf/y1wNnOFBt4bACCC4lCHO4Ws=,41,30,149,149,1,20170316,20170416,0
O1pqGbZ5AesKiE0V9IG1AzLvXGdCA2cNc8pIm3fcdPQ=,32,395,1599,1599,0,20160605,20170712,0
Az6iRfDGAFxnudYvwFFMUdG0ubYGpgaAC9QkilTXBwc=,41,30,149,149,1,20170322,20170422,0
LnVdnQpd8hEnB4nCfQLlgLWlEQgYI0yQ93fkoQWyguQ=,41,30,99,99,1,20170306,20170406,0
TBR0nCjPj8Q6ht/kcbKCiNcuTZ06gvXwXtL2I5bMlQE=,41,30,99,99,1,20170304,20170404,0
6pzJCpjaA9p0ibS7J0+SX2bA9T9b+LAPPK9QwQZbePM=,36,30,180,180,1,20170322,20170421,0
Pe7mGHdzwVnmpYoJx2dwVzuRVSpeQnlws5vVfJDti5E=,41,30,99,99,1,20170323,20170423,0
TXeGXQHZbTUpcUwvkQ23CnxOkZ/u5Y/kKMeHoVZqf74=,41,30,99,99,1,20170314,20170414,0
PmvbNSQ8ua8kAf73IQ5ivf7QEND+/X+B4n25yw/3mME=,30,30,100,100,1,20170317,20170416,0
087BZMX+VBu7elb4umAseaKMdbTJxg91jiCXtPnXtNA=,41,30,99,99,1,20170309,20170409,0
pGJmWNDKnu8zAmUBT1JEAauzyUreMDOFPE9AFT7MKbs=,32,180,536,536,0,20170315,20170914,0
JPawcD9G2/BmE2cn5vpsKGL9f1qv4v7rQ9Pk+mcDmk0=,31,30,149,149,1,20170331,20170430,0
t3/A2jXQe3rBQbzhaA3iboVdrIcdK9xtYIm8Cu9Kn5E=,40,30,149,149,1,20170319,20170423,0
hdHzNmaS3F9RMoEm7BaiXVIUXzqUlX7iTy1Vud4zISc=,41,30,99,99,1,20170309,20170409,0
0ext8g0QmwC8rGF3PWKxPSVP1wMkJr6fk+UKB7qsyJs=,38,30,149,149,0,20170303,20170402,0
Yr3UaleYG0Ce4fMJRp+ZQd7UjQNPIXhGXfwEqM4mLto=,41,30,99,99,1,20170325,20170425,0
6e4Scm03cZstn6KiY1R6pf8YIcALlXQhAuKWZZCjgQI=,40,30,149,149,1,20170306,20170405,0
aJz37pJKMc9kelfyQQXRl0Hw0HcFhYiJ7lGnPUaybkY=,37,30,149,149,1,20170311,20170419,0
dSlZsc9k3e4mCi7w2xtSiqTno3PjXYRdnQWt1i92l2E=,40,30,149,149,1,20170327,20170426,0
KBmaxJjDoJH0QcFBoV4i4l9GQfyjda7UW2gv4aCRV0I=,40,30,149,149,1,20170208,20170406,0
yAZMVvvuIzpK4ewPxF16u/Wa66L8GcvNKtxmNfuFHoM=,39,30,149,149,1,20170228,20170420,0
kTzW7F9qI0lP6P1rhD05GwflZWkP/MT5ZzLmJAwsf1I=,41,30,149,149,1,20170331,20170430,0
VFdGtNgCEGDnwWWOkwyyCoCYiWcayTsfYyGmWYZov9s=,39,30,149,149,1,20170331,20170528,0
xh6yWGKvfa2CQJnooK+zzExxSLPqIMdFL0MHmzxC+Po=,36,30,180,180,1,20170324,20170424,0
3Gj1c62DXyz+i9E624yb/u7+itX96KNjLdv1gwSTXko=,41,30,99,99,1,20170331,20170430,0
dtqgT5kZ9VqTd5N+sknfzfL0zwyMhJl9GyvLgVIPLlk=,41,30,99,99,1,20170324,20170424,0
WtOGvgtNYlZ0oOdJXbKK4Ac2NWJMM+ikr0ATufOmvbI=,41,30,99,99,1,20170312,20170412,0
+6ZX7YEXhh0Z55wpMp8RIV+t+q4R6fulgZtLD1Lr9UY=,41,30,99,99,1,20170324,20170424,0
jaNH5rE/FdjavXbg0luZ7j69kcV/R9rhvPXtG9zkoc4=,38,30,149,149,0,20170325,20170524,0
7GcGcFLp8udqLFknn5BdrX4Nin+vpJhSRYgL9wSfGAY=,32,240,1200,1200,0,20170124,20170921,0
d2MFbOgENfRjPPVc+myKqxImfvIBBzaWdFRUpq9hLd4=,29,30,180,180,0,20170301,20170331,0
5vG9xVRd88jRFP4dS/SFOcdYYWB6WFb9EV6kkwgNr1k=,41,30,99,99,1,20170317,20170417,0
1r+cDi6EdJlC2CQifvuDYlKSpjVu9ZoXyXCgRZ+2WUg=,41,30,149,149,1,20151217,20171028,0
pLD90NOTe7wTf6rCIXJh9/DLDTolQ5IhTElMBihoBqw=,39,30,149,149,1,20170331,20170504,0
dfm9+CQqaxZI82bmSrSNeogyernuf9n7cjD9oahFh14=,41,30,149,149,1,20170324,20170324,1
3+EZ0H1jmeF2THeJ8kjObEdDeuVOsvkQBSPaCio7Oyw=,41,30,99,99,1,20170322,20170422,0
SU75Kp9Ntd5ZcMBWKAKMEhdPzxsbxSdJgNHCz8Gp3QM=,37,30,149,149,1,20170209,20170407,0
oqj9c9506PZFR+8Ob5EaWtYj/Dwz6fqRDTJs7Kprdjo=,32,400,1599,1599,0,20160406,20170514,0
S4J14rEwYcyWtNUToxtMJm43Ub1UubvHWc6E9EuU6nw=,22,410,1788,1788,0,20160611,20170726,0
9i56o7UbCshzK1iTU8mu+8WuGhi7hVrsbNUnYK+Ytok=,41,30,149,149,1,20170306,20170407,0
fbqZim1wtN22SXFoFPtI+k7RqMW5wO3pRWMfuunikLc=,41,30,99,99,1,20170331,20170430,0
UwtXq72WaSJlcP0nntECkE+OjgcExB4H/ECKZqV9VMw=,35,7,0,0,0,20170220,20180417,0
KoYgWySJ3Rpo1WFUcued30xV+1v5R6V16po5s+zOXCw=,38,30,149,149,0,20170316,20170415,0
J9CXJoNpBkgbwPDSC6WthmcN0uNcRBwL1We50IUniLo=,41,30,129,129,1,20170327,20170428,0
CWNJxzj8uW/kMzzLYUHS43N6MGxOwpRzsvHY+rwh5iE=,38,90,447,447,0,20170214,20170515,0
Ycn3VwACCs5Q1nKmnkMQU9BNXM+UETR1qfD1rhxXPQ4=,41,30,99,99,1,20170318,20170418,0
vY6fPw4sjKMFO+bKqpQmKsOiKljRiqi7/Hw1L47CXQk=,36,30,180,180,1,20170304,20170403,0
