msno,date,num_25,num_50,num_75,num_985,num_100,num_unq,total_secs
6h1kVD2k8cte8YGYTCopwBCyYwLsJ+GC2EwoQDwxpdA=,20170327,8,3,1,3,32,36,9410.805
PTEAtgbYqdww+WKZFdca2XOIMGYlAVp1xzQgNikdFgI=,20170315,0,0,0,0,7,5,1594.0
sGe0YBJY5UJZG1aTH8zybRcF83xO9BhD+cGZ7NjiRIo=,20170328,0,0,2,2,15,6,4199.743
mJTO+BlOCzD0s3B52xJLAro+wVDLXA/fiphofrgbPAE=,20170310,4,5,0,1,1,7,908.131
V6CSKqZXWUB5Evduvqv1o77LoIV3r88aGaQwFptLJrw=,20170314,6,3,0,0,1,7,767.72
l62oxjh4KYmQQraCFpgx0yCY6ts9GbaFLHBZg8B/0FI=,20170324,0,0,0,0,4,4,966.711
RkLYClKRfOUjj15w0z9jNa3/kt9GFgEiBHuZlfhoRdg=,20170330,2,0,0,0,21,23,4075.026
g8TW7XwkU6MpnnMfgpuw3z0LYFqjblwZ7QuZzct+woA=,20170321,0,1,0,0,21,21,5479.207
YsHBlo0r/Joen2r5BhgqLZqKMJTr+BEqv+wJQunLFPo=,20170325,0,1,1,1,12,15,3534.241
2Yv0BatQdT0xyCTF5KZPN3PuiaZpVi7NMMKb9biQxHE=,20170318,7,3,1,2,28,23,6959.162
h9+yBP75+6J5fK45Lv6FLgR3w1i8YO/fglFkjZnejsI=,20170324,1,0,0,0,16,17,3672.361
+y6stPUcb/cE8K5D5zbDkIEEnrOhJmP3QwLbIQ2Vjpc=,20170313,1,0,0,0,24,23,5795.28
xH5XqMFpu2gI0Ocy6Xq98Bj/kLsngbuGM4jorXlfD6s=,20170331,3,0,1,0,11,6,2705.584
XJ8GxfS6BwarOpMbV9uHUWWPyznIa8ufzUsApRKhB7U=,20170323,2,0,0,0,16,11,4112.392
KwrI9Yrl598MIzMigDkAxxibZmbj9OfHhTw+BzdRWzo=,20170315,20,3,3,1,40,63,10216.495
9BHH09799abvhYdMB4ikHgAgeM3nZ303vAOoVMQ7nJU=,20170318,0,0,1,0,0,1,135.393
JkKDDPFed6h1MzT5/RXAvFuhKbBftWdVVtlhIjU76+Q=,20170314,0,0,0,0,7,7,1729.049
eYykJfg3VzZlHthS/7yKCHOMx3yr5DRhFtxurFqgjYA=,20170313,0,0,0,1,0,1,265.117
TMGRJLcYKFuABF7iY9ZOw1pCMtK4t0PPCVOqsxF2hS4=,20170324,12,2,1,1,32,43,9113.485
Z8EbvFlUx4WFyg3a8ijbFym5a5sGeK8eEpBR3HQBMPA=,20170306,1,1,0,0,18,19,2900.649
cXVASoF3E6v6/nomVBCFTR+qjnpWxMeEVNo4YwcIAqg=,20170313,3,4,1,2,10,6,3256.833
3m3JxTS7BVSZWNqdlJZB+CUWxaNUTX4L3DsGDe/sdME=,20170308,6,3,1,1,23,25,7576.408
e2ms25YPC1yuE8Pke3MQlKk/CODbTZamrHoaoVfqZ7U=,20170329,5,3,1,0,108,90,27310.713
uGqJqyaYH0tQQx8M8Jd9xlolXwwO1qJDjqscukqD0c4=,20170330,0,1,0,1,20,17,5292.348
kHfYTB7G6RXsrCVuL87F10aUSkv371hVStbYYeWhGC4=,20170324,0,0,0,0,6,6,1593.0
BZKyEhIoVB5c3u7i53NCke3DOxhiRMbN3W5X5FeQVnI=,20170315,0,0,0,0,37,37,10276.6
i8JFsBwQtQFLYByqjQeJRjyZMPHtMTEU4nP8pI4bDW0=,20170327,2,1,2,0,68,72,16274.276
4VjnJgcT5imqHryd6/ofU0f29W0ZiEZrmIWf4dpbEyU=,20170325,0,0,0,0,10,2,1953.223
hNZiA6d1b19c8qN25IQgzajHRrx1mvf8nfJuPff/sDg=,20170302,1,0,0,0,0,1,3.204
vDG+5pzT5gc58JRDd9k/mh+TTRUrp6O0RAg8IhTy+vk=,20170331,8,0,2,1,48,46,12279.902
Dfq/lYGwP4t6vCSv0QPGIzpxYG5+SvKeO2dAUAoojz4=,20170315,1,0,0,2,5,3,1681.159
dwTA+EbqL/x7moHydY4mk8rwkV5aqzsF4BMEnXFRJdM=,20170314,24,2,3,3,32,35,9410.556
+an/9uCqN2DhWl2z9HH4B5Tnki2WCKPyTaONhXKchOo=,20170304,1,0,1,0,16,15,3968.198
+3KQT62KayTefoeV0hONRHU8nQneUhVX8UKZ9IXktbQ=,20170304,8,4,1,1,9,17,2691.775
fy2/kBBEke8AFhcHcgZjl3nlJ9l8vh1i43wC7Wno4a4=,20170331,0,0,0,1,0,1,217.478
EW6Ar6120QZsnSzMoBJ2QOE9m/ch3V8+BLRR3ezqPgo=,20170321,2,0,0,1,8,10,2296.127
J9GjgCsM9QF07sFcDJ04l2j38ccfZ2zWstiCR/RdlbI=,20170326,28,1,3,4,41,59,11604.444
3G/2MmhfxDlrtXrZmlaA7AFcy+hU6xIWf8u7xOyqF0s=,20170331,0,0,0,0,19,19,4523.775
G3Xa3aRmFioRTMA6Dz1Nu0+GIRFJFD4J+8FfPxT2ZGo=,20170308,1,3,1,2,63,64,16736.924
hvAwP68lVhIo0WFHFLW2ZjSbX3WFQQsGZDiJxN1gQtU=,20170325,0,0,0,0,7,1,1918.616
yoOsJCL27aiYknq7PJho7zlcGk7WIj9+1h/5mts59oY=,20170303,7,2,1,2,18,24,5702.809
s/aWILiGjzbHJDjIj7Ho3p82XcIdMpbL0Ndn0EeIAtk=,20170303,3,1,0,0,5,8,5466.389
7c2eJHseNIiJtLJpImKhtgCRScaYo6Wc66ejz90FBV4=,20170310,10,12,2,2,35,54,9454.401
cjsjMZuDb6nuqJUklnahiKxEIOTPcBxj9gEG/Tx4i0w=,20170331,2,1,0,0,4,7,1132.856
+OucHvfthiPYZLj4y7H+Wzd0ApBstDkb3KfQ3ehMgys=,20170329,2,2,0,1,12,17,3017.446
0gD+ZOUFRAWuvMV1KeNL6YqZZa2rUPNR2YQpTlbMUt4=,20170316,48,1,1,1,31,62,8950.74
ELhXzEsLhjM1vkv2T9g1Oqp3pi0qTM72zD7w7ifr3xI=,20170325,2,3,0,1,127,38,32104.891
UIA+RnoCl8kn/aqG4roun0BNqa8r1zixRh0L/aGntlM=,20170330,5,1,0,0,5,11,1356.979
jd2Q4FnEXQAdNWn6JyX1rIS5D51re3wKzhgAps1Kqoo=,20170325,1,0,0,1,13,15,3624.451
Byb4GkdTgwzpAYW2+HiqAUnFG4f82yCcC+0qIzs1C5Y=,20170306,2,0,1,0,9,9,2639.957
u7JYsEZsgcTWM5OdC+05hqLDXXB029PrEP6oeeeqYFA=,20170312,5,1,0,1,18,24,4922.945
juItPNkqY9qeRSKNBuLEKW2X8MH42NM/eibcfOW5BLo=,20170316,5,1,0,0,8,13,2213.053
UYn3Fona8+d9LSfJr2x/k/dhcNmkQVDJrRCaKR1DHhs=,20170305,5,0,0,0,13,17,3155.975
DgNjvseQDBeNA8JCqsLxCqmt31fiWJfBMo3s7cvkWGY=,20170326,4,1,0,0,27,31,7311.7
ma5bucc1L77CZnZC1Bp4v01tS+ZhNX4h0paBiHsan54=,20170323,2,0,2,0,35,27,8220.098
gbZNyO1BY75osrS2SOrnKQRvn7WUvD+aq6B4otruv8c=,20170320,43,7,1,2,24,53,6526.032
c7IjBUJlu5RFMQcl+/8EIGq2XWLLO8B0JUdTgzVAed0=,20170315,4,1,1,1,42,46,11010.561
4NdXB5p9Pmxvy9NmNRuTNT2C4LQWM+wAS7ZfwPlbEq0=,20170313,0,0,0,1,8,9,2207.42
tQVVdghQYHuVb5jFBTsUpcs48oESGkKvw8dM/34bfnI=,20170312,0,0,0,0,3,1,728.187
m5DuCf71a4nHx30IeOtexXqoQB2aMxkHIFxcVCx+3YM=,20170308,3,2,3,2,165,137,38475.721
6ICU4b/4oA2H0rzDpOhKf+JwT0puhzYYsSKjkiXNQvE=,20170321,50,7,7,13,81,69,26894.711
t5udYfkJULQB1zkWyXLvHbQATFzba5YjATbCdPJzqrc=,20170317,12,0,0,1,13,23,3562.804
JbvWIQ60PJxoCaAy94F+MJjy6mP1p7vlYUUk3V4KRvA=,20170319,3,0,2,0,60,63,15302.485
ztFP/hIqPCJPTILY0wUfc9B3gZ4arBUVYBGTikNAUtk=,20170307,3,1,0,1,9,14,2421.244
axQxseU48hDqw0m43Zomn5VbA+wEV8hda1uuqDh9P9I=,20170327,1,2,0,0,23,2,4541.328
rgOYS2LBJFNiUOr5H9/fuehar4ejHm5lZ/qvZ8t6Y5E=,20170302,0,0,0,1,65,41,15816.871
f67buvsqMI86Oui8PcE8HNbZAKWn+kMNKOOTq2Nk0aY=,20170312,0,1,0,0,19,20,4463.998
o2fi9PyRyXWu9LSckhtyyIf5HFEIRDdK36PscdFlOag=,20170316,33,3,2,9,16,44,5904.081
emqUSNMjlC5FPma9Om5qMSyNHT356zLRcNn9U655v40=,20170304,0,2,1,1,3,7,1455.96
dvU4MxxYg/YpcTT+1tVI8QrGh7U5pw92YRrjhnQaLfQ=,20170330,6,7,7,1,52,34,14476.919
G86dKzjycwfrpDGmMnYm/IrSRETVP06oQAxX/6qOup8=,20170303,1,3,1,0,300,11,137904.273
gKPGTPGIGLgLGb31hm1RskxXZpZbUAGhWnFFUm6iT0c=,20170330,3,0,0,1,16,19,4327.021
VymDKahczhhGMKXyXvwSzz2BzZnGdI+juQRkyoGr32o=,20170305,2,1,1,0,14,17,4062.369
HVvfMFFEmgyrx3GYeavZEDgeWQB+G2u7K5YtERjfVaQ=,20170307,1,1,1,0,6,4,1664.234
/ikL5kVIqHLLH0t1TL93CN9aIQShrPpiN1suPHZlw6o=,20170321,13,1,1,1,119,76,27300.435
J0Z2jrVpvOPl5Y+wLw8ClbOd4IV1Tmd9Xq3lJTzE4iM=,20170304,0,0,0,0,27,27,7174.0
q6WUCDfKPit887KlhPhrPcHSIBUdkINm7fVvcZ/pA1I=,20170308,0,0,0,0,4,4,1005.812
41QLgz64vGKJXZC3m6ZR9rYO69FbmSSS2NhTNTV3rOA=,20170317,18,10,2,0,8,24,2968.466
3IbeyowhmK0mJTZNhQsKrVKmmnz4C1QFZN3UT+5QZ8E=,20170323,6,3,0,1,25,24,6680.194
MNpZBlFs89mG1XsO0QR6FmI8K1cWejkJQeqOk/WZtb0=,20170326,0,0,0,1,0,1,207.047
QVYE8DihSMnkMQ8AiExmptrQITgecwEqPGsOUKIEGmQ=,20170324,7,2,0,0,2,10,594.728
G4CLDwApr40c78WKBkPBIFXsqSJm3ZyE+kSw/14KhA8=,20170307,0,0,0,0,96,28,24086.911
b0KtmRxIRmeXxBm8mi7AEmlNFKMAchcXobwA5lBrb4Y=,20170317,4,1,1,0,44,40,11757.378
t32tFkIZm2ZQyybntPXmgMMU/58X39rwvA8MO10yS4Y=,20170302,10,0,4,2,14,30,4413.587
PpWZjQjoluVVaeFEYqatU39ZnkExJuPhdXjbHcPxOss=,20170318,58,33,5,5,18,98,10375.033
r9kJ9REFygLvPg/n9rZAcATPUfllM1y0FMyUkRmFAPc=,20170314,6,1,3,5,29,39,9256.058
IPZgTGxwcdPYsni9YSsZv4+kTrKMumr6zmEwxrztZ48=,20170308,9,1,5,1,58,66,15731.209
0o0OMoKP/t8+HZsWLgQvLTzOghSBQr1lVg+0gaI7Ct4=,20170317,0,0,0,0,11,11,2426.4
SesZaindkROS5jWtuqQocw+U2/G1hEr6WUNx9jdxiK8=,20170301,1,0,0,1,7,6,1785.983
TNP8e/Ew8YjI0sNyrq9+f44lW78wpTfbzB/EvCaZl3E=,20170316,1,0,0,0,3,4,840.026
LZeyOX7x8pDD1U2aHdMZRpkvrqKZZbkgYwGUlHXcp4o=,20170322,2,1,2,1,14,19,4484.011
2tcq83lJFLzVcidKmwSJnNsguBHn4XfKGtTcfFgpp/0=,20170318,1,0,1,0,56,19,12491.665
MtJ+e/mfsmEUrSE+NdehIYWBtSvhODIY4mF9/r6inFU=,20170327,2,0,0,0,7,9,1655.49
VNLmKVXDQLi+/zKeq/bsh/CWVF+piqrSmNwUR9HYMt0=,20170316,0,0,1,0,105,79,26795.657
cJPO6Bo3BK5ZU0Rbv4bPidsmNeeBWSiXtml9c52+n44=,20170311,12,0,1,1,4,7,1486.933
lmw9KMoatY3bg9Ozh2kiZ6lLMD5/PwfDs2Se9FXtqPE=,20170316,0,0,0,0,18,13,3982.969
j3IgMZFcalsoH4Ipsq5PtCN3cYqwW9c4RD/SsCrAvFw=,20170305,2,1,1,1,32,34,8699.483
31iFwR4jytEcxq4BxsUqOyraEQ7Vuf6Ct16DWmq2GNw=,20170329,0,0,0,0,5,5,1128.0
wdM7LgHD3vnIy5E5l1OufTOw1USdSrK5q6Ux1ubgHXI=,20170312,0,0,0,0,44,41,11399.0
3rXs5OJjajAPpDq762/Fjv2B3kwY3SA2PPtlxqhQYpc=,20170330,1,0,0,0,15,15,3501.524
iCyCxhtup0rEsoumDOPjCX89Jt/WDqtLqDbz3v+6u18=,20170302,0,1,0,1,3,5,1150.091
qBXzW2LBHqasasfwgVs7yIxOgjkzobox6tz1F+xjH00=,20170322,10,2,0,0,2,14,752.429
3ppm7XhzEgMBYpwPWX0/KKpXwGx4O5f1ZtQTh1qQ/pw=,20170313,0,1,0,0,10,10,2559.5
gAa8ahbaI31W+ju/fMYmy5MC72qvNBuWXrc3GqAW4rs=,20170324,1,2,0,0,4,6,1064.74
0+yr4KPKoA8a5dkgGtA4ViypnR0j9xcp+p6PpbD3XX8=,20170318,0,0,0,0,28,28,6712.182
b6Vo5u+iZW/9r3jwsiBRB9WvZVnuEdwpua4obp1QXwc=,20170310,5,0,2,2,147,99,38709.572
ZoAB5wal7o/wqMylhtq38NwAwkND03GmvjFZ60y6XtE=,20170329,0,0,0,0,4,4,1089.252
JI6iHrO3Xf660q7Z/8BOo3UWh+6RNA4vM5gjuZw6kzQ=,20170312,1,0,0,0,34,35,8333.131
InbbtTNmszbyN9b17sGA8KqaJV5sfUfT57uC1EfdQzo=,20170312,0,0,0,0,4,4,1172.0
SJ7W/MG6/Zw/Qgkvty7VsZ49unK4eJksKciwReTW3EM=,20170307,2,1,0,1,62,52,15048.462
Rkfc153GAaKtCGd7boCPfQLKBd2qIphDooPckY0zhhY=,20170305,5,0,1,0,19,24,4650.381
YmeVSOR/sgiKZZQhqvgSk3y8hcs/N34pJqFad1Y9zOw=,20170328,21,9,4,3,18,39,6076.808
S+oQV1HdV3s9b4smXiS14DLRo4CDVEghhVIybDsI6IY=,20170304,3,0,1,3,60,35,13435.892
5YKf4KSl/P2kpXgq6OM8b9AmAqIYKHenQwk0YeBTDR0=,20170330,0,0,0,0,18,18,4911.29
xhH7ylJgSaHY1yQWghVDxk8U47jAlKMUB+Z3+pej2cg=,20170311,7,0,0,1,1,6,573.263
AREmE3iHfkY/2Fi1RadxmZENoWpkjS/TMvIDbF/HzzA=,20170331,2,1,0,0,33,30,7409.95
/SzRMywpHlENC7Lh5fyFaJQEahBah9/CwdfyhRj48i8=,20170327,0,0,0,0,118,50,29604.089
ysY/9mS56sCuqJCRB3uFxQrmet1u/EsDh2g2/D6KSe0=,20170321,4,5,1,2,22,23,6162.697
KVBEMQsqK/rzt4FfnOwxx3PhHT4G9t8VqAyW6I0QSV8=,20170330,1,0,1,0,18,20,4755.417
C0FG+v1zPHqOi0KfUXontAgUqpvdGF7GAhlI0pHS2ZA=,20170322,12,5,1,2,72,71,18974.3
hQUjdE9cERwd2qpqwguDwrvduXIIzhDTrhYAdE756Tg=,20170305,3,0,0,1,15,18,3902.561
YZi17yS2lgYEHY9pS3EkPsL04hN3xYR2JPmrWZKRduk=,20170302,0,3,1,0,42,41,10859.725
oJ8+BT7pGxlP7yEAB4RDp5XP4R5bKyFUO8avz/LroH4=,20170306,0,2,0,0,249,8,54736.749
Qw67V6nhZ8cnuCaN4qY4xB/x6Zngdf/1DFiAb5ci9Aw=,20170331,56,0,0,0,9,55,2367.221
ugyRP3bKynzaUw2VmB97bNeq77cBn9BPHRtmv+3pDQw=,20170305,10,4,3,6,5,20,3642.504
Fno3CafSlzolMK/jazChKb4ZEiOzAt/30g7gxaXGg24=,20170315,0,0,0,0,104,101,24934.551
V90k9EZ+U4JXVGtupU7LCts1jaSljHSIZ2OcEy8YcdU=,20170315,2,0,1,0,101,102,25893.706
DZjAOcUOPLcqYQdvs2g0yBnA0je5G2E3ea/0HB9Rqbg=,20170301,23,5,4,0,24,31,6774.465
9NJaZUBmfyiqgLRu/Ka0KhVn8uSHt6rInZxOXab99Xk=,20170321,4,1,2,1,30,37,8277.409
a62jeevguan6AwNu7IVSVGlHtDn5o8ksyQQweqf76FM=,20170307,0,1,1,0,2,4,746.622
nyafHP0ucb0EE1AphHvZQ4obfYATNlfnfeZLdbQoLVQ=,20170323,2,1,0,0,8,11,1858.76
nC49aEvJmkawAbJmTq5yNX2zHVpNeqCVm9sBceTctiI=,20170329,6,1,0,1,6,7,1579.639
bF4KiN/jPWRx3feihcFbAZUH57EIwVkKBseRP0sCHHo=,20170302,1,0,0,0,8,9,2077.567
KdXPTkfp+AUflfiylgc8Grivu6TkQpk4K7fBQU67NtM=,20170310,0,0,0,0,57,49,13351.001
3vfGDMAKkLUqTHcxZRsYZPPVBQRFYVG88V7skD316K0=,20170329,10,1,0,0,16,8,4257.395
PWSjZgfxJ2LlZcE4W0Ct0ZWUd0JYo6ITyEFd+Yr1bd8=,20170303,10,3,1,4,14,29,4573.341
ZOyh+QmCkqow5/X4PEAhqvuAp63VpM5jv+p8Sm087EQ=,20170324,22,7,3,2,90,75,24674.587
H8/3JnEg9oQVNscsnWixhwZWplPGHMvEAdgKTFpb9/k=,20170306,5,0,1,1,32,31,8060.305
HT5FqxlDBcG4u4z8OmtPcGIkfhYTodMM7uZaibjeorI=,20170316,0,0,0,0,3,3,851.773
SPgi7MGPLJBjRvnxMGi5c0AUz6h8HhGLLlu/u2NLfFk=,20170308,2,2,2,2,48,48,13358.841
s+dnnvxgnVNPUgkejs/VKAf0HBuKJ7XWk+wFBuCWeJU=,20170305,1,0,0,0,39,14,12187.146
xHCkfoIkmBCSxzuJh0G9Hq8aAAVfQaIWzS4dUscI+1k=,20170321,6,1,0,1,6,13,1834.653
P9OR9Jxr5HVARMVjKaUFzj6IHLpj6UxUklS1wAlyj5s=,20170306,0,0,0,1,26,18,7265.148
DI0C1lHyXTB/pP8hVdxfJXS5Hi96El+32gq/1xH/Zc0=,20170330,0,0,0,0,2,2,500.0
tJomaw6MTAT7T2unekLYMMNpJnkpAlLVDX8VzqwViAc=,20170310,0,1,0,0,26,26,6418.737
8PMfXwYHBtkdPFHRffMYZdemW6Ty0ta4/3YLwK8Ywhk=,20170304,0,0,0,0,34,32,9368.0
3+ZlVKfkUGo+rzMWGIY9TqH1GwU8aHoObYdXWcn77lo=,20170324,5,1,1,1,23,6,5688.352
tRT8ty3J7TyMJV1odzVFa8kTvL/FTtk2qavNnNADcVQ=,20170317,29,1,2,1,49,29,13136.626
rtbD2Zzq/iUsrRfjusySt0RWc5vm3uhY9T0HPQIIirg=,20170305,8,0,0,0,21,28,4766.859
3Glp6wOqV9Zc1QRVs313POvW2CuU3FdjpZSNEGy8tj8=,20170312,6,1,1,0,49,34,13222.193
gLkesbsTlUCFoO8eGCLja4IhMrXfA6/QnBu7KztjCcw=,20170306,1,0,0,0,0,1,15.21
GMkTas6cfyM63jXyE0CBSYipuL+v7gYdzUKzNDg71Ls=,20170304,0,1,1,1,14,13,4118.171
vo/P+AV4QNGqvr1u2QlZ5eZw1uHkfpCFq6ltnSd91bM=,20170308,6,2,0,0,12,19,3247.578
pSGCHtNhTu03TWZFn6dIvysWNo3moi9DVRZDzenOybw=,20170328,20,1,1,2,54,72,14884.349
DclXQXCVkp9VGx5DpP1L0GUH9m+6BqJeSiY6IJCSkGM=,20170329,0,0,0,1,3,3,940.804
OU7+Bdy0cDPVP9O9jpIWwMRNzjM45UGpdlgUweE6PC0=,20170310,5,1,1,1,86,72,21928.577
MoIEeypTMayGo0M4WGiYVm3pWi1JayzKE9PEIlxJ3PE=,20170301,0,0,0,0,122,49,26365.886
VXE0t92UsI1AybsAsBmZOChvBnh5bxc1owVUxfyKEPE=,20170328,88,6,5,4,101,126,27805.56
acU23kHmDaTRmrasRoC8u2GuxZO2+6IhW0byxNTznaM=,20170322,4,0,0,1,8,12,1681.349
uKsg4jAVYxzwBJWP4JLEXcFz3k/E3V8Iy1Tv9zeBnxQ=,20170308,7,2,0,1,26,21,7245.057
RHziXwscbYu0gy7BYIadRJLPSe5aUZEgGpsTjn3hdc8=,20170326,1,0,1,0,23,25,5989.553
1Oh4EjbRAKWtTxm4YGc+i2Q1utFK+V/Ex67SByFSOm8=,20170318,0,0,0,1,11,12,1419.0
wi75fu0ABitDrgdlCT2RuxxqYah6UOKXgsxJLoIUIVE=,20170307,0,0,0,0,3,3,707.368
JvQaQi9Sr3rDdqfoKEGus/8pDCWZL48O/E9g/bDhMPY=,20170310,2,1,0,1,9,12,2490.954
iDiVKdxjJ+kUCdkh1U/kGleanw0RhTKBt7StGodB3qc=,20170329,1,0,0,0,3,4,659.272
oI2IIfDlYZRMmD4nRwHS0wBm0CDkxlyYNi0qPhOVpDk=,20170306,1,1,1,0,1,3,487.764
OR/kuA1q7IYBDYqlRd7swARXrcuBQkQSqA9afFjII3o=,20170311,38,4,2,1,50,91,14003.835
CCIfwGPUjStupgKaLMHOM1WHQ0kWDTOP+61gDd87O6Q=,20170306,2,4,3,0,19,26,5134.334
zj34dMu247jkmduwYHT95/7ETz0KmaU2QKvF8NT8QL8=,20170323,2,0,0,0,22,23,5295.382
3acyEpIjM/pzSsX9YX0SwlE3E59SNeDHdwGvISXnDx8=,20170324,0,0,0,1,6,6,1755.254
qMNb4Yn9hvbiAKfgj7s9UztH2mORKVS74Pqo3CLUVvw=,20170301,1,0,0,0,14,14,3150.52
WBiGOf4GrxNfLVfW3n1FhKE73ePHL7FRuPJoVVDfBcI=,20170304,0,0,0,0,4,4,982.0
fsFwOlzaBkDauyyOCv1Gk+0QWQ7f7a46vJJirGBS3zQ=,20170330,2,0,2,1,47,45,12767.023
vd7W3UcuSxttrl4r9da+q/QolhGvpSgXOqeUpWx8Q9w=,20170328,3,0,1,0,36,35,8478.329
ey/U06yTdP+g+i8q2DxQjldV4gVNfIU4tzy0VIPbPrc=,20170316,0,0,0,0,2,2,412.0
BNGX4LZKCZDMLonJ1vB5kzrK2PiAxPo50kNCswa4FuY=,20170314,2,0,0,2,4,6,1279.575
KLz+JGbxttWEo2FZxrDCATVVD89ejAnpwqpvYhbb91s=,20170304,10,4,3,0,151,145,38662.588
F5offcR2Y2TLhYFAY24LSFqkz087C5FEbTQYt13M0A0=,20170310,0,0,0,1,12,12,3125.807
v0fnx6Qm0K/mwUdUoeYrKcKiFpc8WNNYTIKZBaso0Ac=,20170321,2,0,0,0,12,1,2914.134
8+UnSxzeeTcgrUKrWaMs+ZjOmdpWMhkw7JkJwYFJDhk=,20170328,0,0,0,0,3,3,680.0
qmPP8DYxOsI/6cAI+Fk4i41YEx0PtuK9GZtfi/mt8Hk=,20170329,4,0,1,2,11,17,3017.457
QF9OCO61PNBiy+0RR+NKgxBSI4aUcBVDfHy51Z8UyV8=,20170323,0,0,0,1,2,3,695.875
+oHTWbLF6BFxJgIi9/UvH2UEP/g+z4w68los+EH0IW8=,20170310,10,5,1,7,62,65,16619.808
Q9JsMBBEt9+Abju2qY59rvHD2bs4mNMvBCQpepV9tag=,20170322,1,0,0,1,5,4,1530.077
T54tGj+IpOdINUPWJysOk2TvhJ2YXYOLxCvjwMPI9nA=,20170313,0,1,0,0,7,8,1745.156
Uu98gVaWQ+RAz8EBeHXooAI4oQhOI0Rm6et05MJCcgw=,20170303,1,1,0,0,103,97,23541.341
dfOKe1wUVM078/+We/A1cs/jQGfcZFWaa5YP/pgNnT8=,20170307,4,1,0,2,151,135,35210.823
g2DqA4nxOALQG6aeeYIkLVd0kemDl3b+GdU6QPUvxkU=,20170305,13,4,1,1,24,40,6568.456
CtnNiU/TqIC+ZogGoU9fQ+OFm9O58B5C+dRnPiLCazk=,20170314,3,0,0,6,13,21,4937.752
0YOUmJEtAq5UW/Dp/XGrhoIEA09NCLrP/gfeytFRYDQ=,20170304,1,1,0,0,28,22,6525.847
hOK2z6BMlIE8H/QjiFuJ4gPQZVtnrO/qYryoucZDbCE=,20170310,2,2,2,0,30,26,7371.566
Cl2Pj/xbfFwOBqS7kGM3RWtXlORn2g6ubXy5ZzeujpU=,20170305,0,1,0,1,70,70,16211.413
8tSpAaanj1Y+3MbqYXq1Mz8+5Q5mVx/q86gpo7tm4eo=,20170325,14,0,0,0,5,17,1276.802
9WZ5ik5y9B0xfBoRKw4nUPDjNfYOXv3pY9bnJdTpKkU=,20170316,8,1,0,2,57,46,14796.247
f4dMEkTl/xAqRMRzUKhEtpY1ijFUY2ITM4Krjo5uYWY=,20170322,3,0,0,1,82,57,22170.837
KAFx71s7F4NPKHitANmHjoWJaBUhGGgUKccjU9k8FS0=,20170324,0,0,0,0,10,10,2306.679
Pooqd+A5OcjA8OR6Q6Mbsat/bWf3GCPDXJR7zMx7vn8=,20170308,4,0,0,0,11,15,2709.125
rgUjuLEy2+BE94Y5bddrDjywQInQoJ6+vycm/8so98A=,20170311,0,4,0,1,0,5,628.772
YhNnAEk55Y+9T3ETaEton6i376J9Zm1u3myeLne+2Jc=,20170318,0,1,0,0,0,1,70.087
S3POkA3iXXKyuH36KCXdQx52O320l0M+sf2+EmcmUwY=,20170322,1,1,0,2,11,14,3349.807
ieQFKzPhLcL9TiZiDicacXY0GCa7J+Ocv2Kn1l+2Yyo=,20170317,0,1,0,0,5,6,1305.461
XB6JkX18+z25QgTgx7yLPbpQ4W6wgMTYGiL8/YtHQZ8=,20170318,2,0,0,1,4,3,1413.54
6GCqgwn0A8wm1rtBG/e17MNsIU3zLD7zF7hTWeWxtak=,20170331,2,4,0,1,7,13,2397.545
5znx4ixycrYY5gb3OLa7abiZ8xi9fedJaakcbSCyNj0=,20170317,4,7,4,5,89,103,22910.635
zVewT63yuLtRTJCF6pvcZi0etSf1u+8/5Bz7YsaQic4=,20170304,17,5,2,3,17,36,5023.537
6RFxIxkdE/01L53eFmIBaXxwskQzlVlxbxpdaaNgx+U=,20170307,9,0,0,0,16,22,3506.901
8xgFhmNertwElRm2Y8jR/4lm8DKIg/GtuhNFyAXCJ/E=,20170304,3,1,0,0,3,4,784.355
N7v+vRn0N6YY93dmW78X2sFfEecTKT+zEBx0G59yfBg=,20170309,16,4,5,4,75,25,18664.496
HdPMH71R2pxnauEKqVRqkIdMgmx3fJS6UqKJPejEiDc=,20170305,6,7,3,1,9,16,3629.063
DTd3W5cqmKL8ZJBEht9qUl85azublTPxxMGQHeD9iks=,20170318,38,14,5,4,192,130,57153.244
dICshEkpRvJ046o6OC7P7Da/Be0hNNOagt4Gr+vQKV0=,20170301,64,11,3,4,40,94,11576.363
XaC6EMzcfvPVAx1/LM5Y3kzJFXY3V54NI1lGn82oqVU=,20170316,2,2,1,0,11,12,2534.027
b1m+3HxuXWp1t/wYof/E5JlkX8Xco8bmbJdWKJ9PyWw=,20170308,5,3,0,2,47,41,11885.369
/aoinx3DQu8n+ILiQMN+J2nLmHHba78/XwjoocSaZ3Y=,20170316,1,0,0,1,41,27,9504.905
bSpL54GJ7gcdNixG4j/OVeWyscBBJoiNEEB81fNB5go=,20170306,5,2,3,1,35,27,8295.759
VmO0tJXArGDDpPpi2YBWX4KfYUXSpDoE2Slru8AOoXc=,20170324,0,0,0,0,20,20,4831.943
ihyYTwhavdZMzzbBOsjauTkgS2fXhzd8vOGs+WEf1Xg=,20170314,21,8,5,3,3,35,3140.71
im/i4UQLoC4i6qTwwr4UFAbN6SA5NeGjMq6WKQN0oh4=,20170326,15,2,4,2,72,89,17508.947
